pid,create_date,content,tag,pvurl,kid_id
227,2022-01-20 7:33,"고객님이
어제 청바지6점을.집에서 세탁기을.
돌려놓고 감빡하고
 나와서 4일만에집에들어가
확인해보니 옷에서심한 냄새가난다고
가져왔습니다 일단접수~~
요즘 일도없고해서 냄새잡는방법을
테스트해 보왔습니다
 EM은 부천시행정동사무소에서  가저사용
3점은 K99 항균제
3점은 EM 
 세탁기에서 1차행굼한번하고
 물20리터에 K99섬항균제 50그람첨가후
          30분방치 행굼
물 20리테에  EM  200미리첨가후 
           30분방치 행굼

K99항균제 사용한옷은 냄새완전 제거
EM ,사용한욧은 그래도 냄새가80%제거됨
  다시K99 항균제사용 100% 냄새 제거했습니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/3436j8/c_hfhUd018svclqyx27d0dapl_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3436id/c_hfhUd018svc17905936yxtxw_qzason.jpg?type=e1920_std']",
228,2022-01-21 11:42,교수님 패딩옷 고기굽어 먹다가 기름얼룩이 만이 튀겼어요 드리이 하면 쉽게  되는데  물로 얼룩빼기 어떻게 하면 됩니까  처방 부탁드립니다,#질문답변,"['https://coresos-phinf.pstatic.net/a/343733/g_fe0Ud018svc44hhna37anah_2c6t8k.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34373h/g_fe0Ud018svc19o6w4gy1a8a7_2c6t8k.jpg?type=e1920_std']",122
229,2022-01-21 12:52,"안녕하세요 의류에 장식으로가죽쉬에드부착된 의류는 드라이든 물세탁이든 걱정되지요 쉐이드가죽은엽료염색으로100%물빠짐이발생한다고 생각됩니다Mar yam이란외국분이 오실때마다 손짓발짓다했는데 요즘아들과함게 일하다보니 편하네요 어느정도는통역이되네요 ㅋ 거두절미하고 K99약품으로 해봤습니다치수을먼저체크하고 담금사진이없네요 물4L컬러픽스15g구연산150g습마찰제15g실손에서30분담금후미니세탁기17분설정 담금물붓고 스코어 에이스10g넣고세탁해습니다상의성형기에서 형체잡고 자연건조~~~

자연건조후 체크해봤는데 똑 같아요
전에세탁기에서나온후 체크했는데 0·5mm밖에차이가없더군요가죽세이드 색빠짐 이염발생 없었습니다다림질할때 탈취스프레이 분사후 다림질하니 터치감 광택도 살아나는 느낌이있어요 회원님들 혹 건조칠때말고 다림질하실때 탈취제뿌리고하시는 회숸님들계신가요 요즘테스트해보고있는데 다림질할때 탈취제분사하고 다림질하는데 코트나 양복에 광택이살고 터치감이 좋은것같슨데 저혼자 생각인지 궁금하네요 저처럼 사용하시는 회원님계시면 댓글좀 부탁드립니다
두서없는글 끝까지읽으신 회원님들 대박기원합니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/34372d/5_3f7Ud018svc3ignymxxi595_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437aa/5_4f7Ud018svc1qfpntf695nz8_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437d5/5_4f7Ud018svc1nuepv9x3jk7v_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437f7/5_5f7Ud018svc16p083ayqzf3w_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437i4/5_5f7Ud018svcuazn6zc4wupq_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343748/5_7f7Ud018svc1hnncyy24y51m_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437gh/5_af7Ud018svc1pcmfj71aigha_ryd20r.jpg?type=w520', 'https://coresos-phinf.pstatic.net/a/34378a/5_7f7Ud018svc1oyruxl2dfsyz_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437ac/5_8f7Ud018svc1vt6piw5tirmc_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34375a/5_3f7Ud018svc8xd2b8gwndl7_ryd20r.jpg?type=e1920_std']",77
230,2022-01-21 1:26,구연산 세제로 소변 얼룩 지우기,#실전사례,['https://coresos-phinf.pstatic.net/a/3437ee/e_hfjUd018svc26jozbutu0cl_t9yzsa.jpg?type=w520'],1
231,2022-01-21 1:46,교수님 구연산세제를 사용하다가 느낀점이 있는대 단백질얼룩도 지워지는것을 경험해봤습니다 세탁인이라면 탄닌은 산성 단백질은 알칼리로 제거를 하는대 구연산 세제는 산성이면서도 단백질이 지워지더라구요 그 원리가 단백질의 등전점을 건드려서 약하게 만들어 지워지는 거라고 생각을 하는대 맞는건지요?,#질문답변,[],1
233,2022-01-21 2:36,"홀아비 냄새가 나는 워머를 일반세탁시앤 그대로 남는경우가 많습니다
이렇게 해서 20분담굼으로 탈취 성공",#실전사례,"['https://coresos-phinf.pstatic.net/a/3437g0/5_gh6Ud018svcfe99fffnw9qb_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343743/5_gh6Ud018svcnjero6yse0le_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3437ac/5_hh6Ud018svcl5m1im0ulxt_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343767/5_ih6Ud018svc3digkgdmwfum_r7uci4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34376i/5_jh6Ud018svcn40ttuqernqh_r7uci4.jpg?type=e1920_std']",56
238,2022-01-21 8:51,"#질문답변 
구연산과 구연산나트륨  우리업에서 용도차이가 있나요?",#질문답변,[],151
239,2022-01-21 9:12,"문의드립니다
소매에서 이염된 패딩입니다
흰색에서 분홍색이 되어 버렸네요
작업은 
수돗물 1540에 가성 30그램 표백 200에 과수 240 ×2
21시 담금 다음날 9시 확인
색변화가 거의 없이 그대로입니다
가슴에 있는 와펜은 하이브리드 처리했습니다
추가로 작업할 수 있는 방법엔 뭐가 있을까요?",#실전사례,"['https://coresos-phinf.pstatic.net/a/3438df/b_d4eUd018svc1j0z4z30r65sf_wosaew.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3438c2/b_d4eUd018svc1scppr7kpx3hy_wosaew.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34389c/b_e4eUd018svc50t84fie91n5_wosaew.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3438a4/b_e4eUd018svclg0xianqcqwu_wosaew.jpg?type=e1920_std']",113
243,2022-01-22 3:05,"안녕하세요 신발건조기사용하시는회원님만보세요 ㅋㅋ타까페에 올렸던글인데 울회원님들도 도움이될까해서 올려봅니다 세탁소에서는 폐열이많지요 아이롱다림이폐열을이용해서 신발건조기에 이용하고있습니다 건조기히터을계속사용하시는분들은전기요금이 마니절약될겁니다 이히타는 버려진냉장고에서때여 설치했습니다 고물상이나폐차장에도 작은게많을겁니다 이런게없으시면 동파이프나 주름관을사용하셔도 됩니다다리미위폐열호스을자르고 사용용도맞게사용하려고 잠근밸브설치하고신발건조기에 설치하여사용하고있습니다 다음에시간될때 위에히타을때고 그자리에 요걸설치하면 더효율적같아 시간될때 재시공하려고합니다
끝까지읽어주신회원님 고생하셨어요 ㅋ ㅋ 대박 기원합니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/34391g/4_d4hUd018svc1tnxgyrne46e5_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/34391e/4_d4hUd018svc13pj1imwu7479_ryd20r.jpg?type=e1920_std']",77
245,2022-01-24 11:53,"이런 질문이 와서, 사진과 같이 답변드렸습니다.",#질문답변,['https://coresos-phinf.pstatic.net/a/343bh9/b_ef4Ud018svcngqnpbctsnke_etd9ns.png?type=e1920_std'],
246,2022-01-24 2:03,,#실전사례,"['https://coresos-phinf.pstatic.net/a/343bbj/f_fhdUd018svcjosxnugg1wr2_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bbc/f_fhdUd018svc15p0co1bjv6k2_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bf6/f_ghdUd018svcp9yu5b4w9z89_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bf5/f_ghdUd018svc1n9y9tattgx3k_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b5a/f_hhdUd018svctjujig8saidg_tu2si4.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bf1/f_hhdUd018svciilbtincba96_tu2si4.jpg?type=e1920_std']",104
247,2022-01-24 2:28,"2022년1월16일 시연 결과물을 공유합니다!
당시 참석하셨던 분들은 동행한  비회원에게 전파 부탁드립니다.",#실전사례,['https://video.band.us/service2/cOPsMSzL90sQ73WF5HvSUrhh85U0RLLswSE4Q8E4pCsEJPBLLkpIHrWxcwIl1kISInDuwXRaaQkZT1HF5Ul_oqsvLZ8G0BGPSKvEmcsX_EDkxdSwzJNUbJbu1e7WvTz_8v6LAfrmZ6g1vmLHxmmo3a7ufv6pkahaIK6P5MELIFJf8z-W8iiSV9Y8edfP3AjI4suv3CiqkFGBvUkDrNDqZjf_fFAEjbwtENYAzJXBeoeSnaSbfYeEdw2NAJv79JsyTAYRQ4mM2diZNzYJBTggsA.mp4?auto_play=true'],
248,2022-01-24 4:03,"김포 어느세탁소 대표님이 
 기름얼룩이  있어, D51드라이 전처리제을 발라 물세탁.
   물세탁후 얼룩없이 납품했고, 고객님이 일주일 후 입을려고 보니 이렇게 얼룩생겼다고 크레임이 들어  왔다고 합니다. 세탁소 대표님이 못한다고 제게같고 왔네요.ㅠㅠㅠ8옷을 뒤집어본 결과 코팅부분이 누렇게 변해 겉에서는 
 기름얼룩처럼 보임.교수님이주신 레시피
스코어 에이스원액을 기름띠위에바르고 30분정도방치...........세탁기통속에 스코어에이스100cc +구연산세제150cc로 온도40도에서15분 본세한 후 향균제 마지막 헹굼 처리


1차세탁
1차 스코어에이스 원액바르고 15분방치
 스코어 에이스100cc
구연산세제 150cc
온도30도 세탁후결과 60~70%
 
1차세탁결과2차 세탁 

2차 스코어에이스 원액바르고 20분방치
 스코어에이스100cc
구연산세제 150cc
온도30도 세탁후결과 100%만족하게얼룩제거

2차세탁결과세탁소 대표님 오셔서 환하게 웃고 가시네^.^",#실전사례,"['https://coresos-phinf.pstatic.net/a/343bge/g_djiUd018svcm60w5ewj9dyj_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b4f/g_ejiUd018svc1cijk9p7xtsgw_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bc1/g_ejiUd018svc1hfv66w6nnqw9_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b0j/g_fjiUd018svcm8mwle2nvh54_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b1j/g_fjiUd018svc1cw4xbb1o8lee_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bh0/g_fjiUd018svcjbyb1ir7vtxe_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bee/g_bjiUd018svc1d80qy4csy1ek_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bhd/g_cjiUd018svc1wpw5eca9bs3g_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b4d/g_djiUd018svc1bs0vee49otuh_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bba/g_djiUd018svcp0rbkucvey7o_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bb3/g_gjiUd018svc1i6x6mc7q08d9_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bf7/g_bjiUd018svchb4dbw5oq8y9_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b74/g_cjiUd018svcct6c2p0s8h48_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343b94/g_cjiUd018svc3oob5qm1crxt_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343bej/g_fjiUd018svca4517u4g0m88_qzason.jpg?type=e1920_std']",
254,2022-01-25 11:38,"#질문답변교수님안녕하세요 
니트스웨타섬유냄새를항균제로
잡을수있을까요
그리고 모피가 스팀열로인해
살짜오그라들었는데요
부드립게늘릴수있을까요?
감사합니다.",#질문답변,[],64
256,2022-01-25 12:51,"이런경우 공정? 레시피?는 어떻게 될까요?

드라이제품, 턱, 옷의 좌측 소매부분만 초코우유 얼룩, 계절이 다소 경과됨

다림질은 힘들지만 물세탁은 가능한데. 

심한얼룩빼기 원액 첨가된 담굼물3리터에 부분 담굼 후 본세탁일까요?",#질문답변,"['https://coresos-phinf.pstatic.net/a/343d97/g_c36Ud018svc1ijhh9rw741dd_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d96/g_c36Ud018svc1sllkeahb64fc_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dgb/g_d36Ud018svcpngrvlpjj9k1_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343da7/g_e36Ud018svclxr4egda292q_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d69/g_f36Ud018svc4ut2sluq6sk3_2dik1l.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dd1/g_f36Ud018svc1h60epqsb467g_2dik1l.jpg?type=e1920_std']",107
258,2022-01-25 3:07,안녕하세요 오늘은 아침부터 봄을재촉하는봄비가 지금것내려한가한시간에 어제끝난작업 공유해봅니다 이염이라고 집세탁후제거가안되니 가져오셨네요이염이라고하셨는데 오염같아요 사진상으로는 잘안보이는데 색상이연두색 노란색 황변처럼 커피얼룩처럼보이기도하고 집세탁해서가져오시는고객님들은 꼭이럴때만오시지요 이고객도 처음 한결같은소리 자주올테니 저렴하게 잘해달라고 이런고객님들은 항상 면책사유받고 작업합니다 수도물4L촉매제200ml가성소다30g과수240ml 1시간30분담금후확인 오염남음 오리깃털때문에꺼내서 스팀건으로불고남아 안전을위해서 구연산세제에 촉매제150ml첨가후4시간담근후확인 거의제거 구연산담금물과함게 스코에에이스100ml첨가후40도본세행금처리 깔끔히 완벽하게 제거됐네요 행복한하루되세요,#실전사례,"['https://coresos-phinf.pstatic.net/a/343d2d/d_35hUd018svc1pbqwl8k4jyhd_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d62/d_35hUd018svcrwsd494o1i0i_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d0h/d_45hUd018svc1hlmfxfpvps6_ryd20r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343da7/d_45hUd018svcn55v3bohwm69_ryd20r.jpg?type=e1920_std']",77
259,2022-01-25 3:25,"다른세탁소에서 세탁을 했는대 입을려고보니 패딩에 전체적으로 부분부분 핑크빛이 심하게 돌아서 따졌더니 출고할때는 문제없었으니 자기 잘못아니다 라고 보냈다고 저한태 가지고왔습니다.겉감은 폴리 안감은 나일론입니다
이염일수있다라고 생각은 했지만 얼룩을 보니 박음질 부분과 세탁시 오리털이 뭉치는 위치로 판단 알칼리로인한 색변화로 판단했습니다.
바로 작업들어갑니다
구연산 200g(구연산세제도 좋습니다) 넣고 드럼세탁기 40도 표준 세탁 마지막 행굼때 k99 항균제 투입완벽하게 지워졌습니다 아마 전세탁소에서 강알칼리로 세탁을 했고 행굼 및 중화 부족으로 오리털에 알칼리 성분이 남아 전체적으로 부분부분 핑크 빛이 돌았던거같습니다.",#실전사례,"['https://coresos-phinf.pstatic.net/a/343d9c/c_c61Ud018svcbjkpyg9jg47g_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d70/c_d61Ud018svc4hfg6x8h0gdt_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343d4d/c_e61Ud018svcgqwi3csl29cx_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dj8/c_e61Ud018svc1c7yr2ultv8bv_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dd4/c_f63Ud018svc1hu4rx712k0w_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dc2/c_g63Ud018svc1r2411m3r0992_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dah/c_h63Ud018svchv5b91231q1u_t9yzsa.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343dbi/c_i63Ud018svc19vy5qkwqt18c_t9yzsa.jpg?type=e1920_std']",1
261,2022-01-25 9:17,"교수님 운동화 끈 처음에는 흰색인데 흰색 얼룩빼기과수에  담금후 1시간지나도 하얗치 않고 누렇게 변해갑니다 중간에 비벼주고 해도마찬가지  입니다 8시간담금후 꺼내서 세탁을해도 똑같습니다
처음 격는 일이라 도무지 이해가 않가네요 하얗게 돌리는 방법이 있습니까",#실전사례,['https://coresos-phinf.pstatic.net/a/343deh/c_icgUd018svc1p07b7ct6r9yb_2c6t8k.jpg?type=e1920_std'],122
262,2022-01-26 8:52,"K99향균/탈취제 사용에대한 문의드립니다항균제150그램물 1,350그램

항균150그램 +물1350그램을 잘희석해서
저는마지막 행굼시  옷양에따라 200~400그람씩
넣고 사용하고있습니다
다른 방법이는지요??",#질문답변,"['https://coresos-phinf.pstatic.net/a/343e5e/4_95hUd018svc1wr82kc0pfs12_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343e4b/4_95hUd018svc12zik4zyrvbtx_qzason.jpg?type=e1920_std']",
264,2022-01-26 10:44,밴드 첨부 파일 있는 곳입니다!,#질문답변,['https://coresos-phinf.pstatic.net/a/343egd/2_77jUd018svc112z6dfqzd8my_etd9ns.png?type=e1920_std'],
267,2022-01-26 12:05,"흰색 세탁물 얼룩 빼기을
  이용한 믹스커피얼룩제거4~5일지난 커피얼룩세탁물을 담근지 1시간지난후 커피얼룩이 제거된모습완성",#실전사례,"['https://coresos-phinf.pstatic.net/a/343e7e/9_g99Ud018svcmjka4owqb6d9_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343e7e/9_g99Ud018svc1fo4rrinx4q4w_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343e2c/9_h99Ud018svc1vdmzg80le1oz_qzason.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343e6a/9_h99Ud018svclb6ncax5pno_qzason.jpg?type=e1920_std']",
270,2022-01-26 1:39,k99홍보 영업을 하다보니 위층 상가 어린이한의원에서 매주 인형 세탁이 들어옵니다 이거또한 쏠쏠하군요 영업또한 기술아니겠습니까? ㅎㅎㅎ,#질문답변,['https://coresos-phinf.pstatic.net/a/343e93/f_ab4Ud018svch22c70zke035_t9yzsa.jpg?type=e1920_std'],1
272,2022-01-26 2:25,패딩 물 세탁할 때 충진재 안 뭉치도록 하는 비법을 K99 회원님이  알고 싶어하십니다! K99  회원님! 비법 알려주세요!,#질문답변,[],
275,2022-01-27 8:38,올해 겨울착용후  가정세탁후 기름얼룩 제거 요청으로 접수됐습니다.  며칠전 작업인데 바빠서 이제 올림니다. 비이온 원액 바르고 스팀주고 방치10분 후 산성세제로 본세탁 40도 40분 했습니다. ,#실전사례,"['https://coresos-phinf.pstatic.net/a/343f4d/0_dccUd018svc15euof9qfy5ap_o40nu0.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343f6g/0_dccUd018svcr36f4h3xjlj1_o40nu0.jpg?type=e1920_std']",92
278,2022-01-27 11:41,교수님 저번에 올리신 화공약품업체 좀 공지쪽에 다시한번 올려주셨으면합니다 못찾겠어요 # #질문답변 ,#질문답변,[],149
282,2022-01-27 12:36,츄리닝 기름얼룩 부분제거하기에이스 바르고 열 촉진  구연산세제 바르고 열촉진  비트건으로 밀어내기 #실전사례 ,#실전사례,"['https://coresos-phinf.pstatic.net/a/343ff0/0_5h1Ud018svc17bw2st38jl5y_urxw9r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343fa9/0_5h1Ud018svcntr85jeeixzg_urxw9r.jpg?type=e1920_std']",61
284,2022-01-27 3:31,"찌든 아동 다운 반코트 세탁

흰색 세탁물 원액 희석액 사용
다운점퍼 무전처리 세탁
전ㆍ후

세탁과정 소개
1)온도40도온수 약10L
2)담금세탁 사용하고 남은 원액 희석액 약1300ml
3)엘지 드럼세탁기 스피드워시 약40분코스
4)세탁1회 헹굼3회 ㅡ구연산20%용액50ml 헹굼 
5) 강탈


#실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/343g5f/j_a06Ud018svc1jeh27r7g8vah_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343g54/j_a06Ud018svc1g3s3vc9mjxeu_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343gh5/j_a06Ud018svcog2c9t8zz92y_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343g2i/j_b06Ud018svcg8coo4kzo55k_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343g5c/j_b06Ud018svc1q9dqg7hngs9f_rgxd72.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/343ge0/j_b06Ud018svc7nlfa9r5bhuc_rgxd72.jpg?type=e1920_std']",124
